customer_id,product_type,months_on_book,num_transactions_last_month,defaulted,credit_limit,current_exposure,ccf,undrawn_amount,ead,segment,utilization_rate
459,Revolverande,5,3,0,41629.11362852137,16075.92,0.84,25553.193628521374,37540.60264795795,Retail,0.3861701246741391
460,Revolverande,95,4,0,42828.17514192924,31214.17,0.68,11614.005141929243,39111.693496511885,Retail,0.7288232547046113
461,Revolverande,66,2,0,77859.0004656648,52464.29,0.69,25394.710465664793,69986.64022130871,Retail,0.6738371888441638
462,Kreditkort,46,3,0,30009.57494008254,9605.56,0.52,20404.01494008254,20215.647768842922,Retail,0.32008317409288767
463,Kreditkort,55,5,0,48274.55533121458,20802.71,0.55,27471.84533121458,35912.22493216802,Retail,0.4309249429077363
464,Kreditkort,26,7,0,26223.187002612558,12427.73,0.39,13795.457002612558,17807.958231018896,Retail,0.47392141919141456
465,Leasing,62,5,0,68283.22176429976,23705.32,0.11,44577.90176429976,28608.889194072974,Corporate,0.3471617095313121
466,Annuitetslån,5,7,0,26563.987380757677,14094.0,0.1,12469.987380757677,15340.998738075768,Retail,0.5305679376361006
467,Revolverande,22,2,0,57918.04232435043,18399.5,0.68,39518.54232435043,45272.108780558294,Retail,0.31768166294295336
468,Leasing,48,6,0,51464.970524402495,33944.71,0.01,17520.260524402496,34119.912605244026,Corporate,0.6595692109432932
469,Revolverande,17,4,0,65206.46424729067,28526.24,0.8,36680.224247290666,57870.419397832535,Retail,0.4374756449271096
470,Leasing,27,2,0,48620.223161021146,23656.27,0.08,24963.953161021145,25653.386252881694,Corporate,0.48655206541637686
471,Revolverande,96,6,0,49858.26056172729,44463.92,0.48,5394.340561727295,47053.2034696291,Retail,0.8918064829989646
472,Leasing,80,3,0,52600.800356531254,32971.81,0.17,19628.990356531256,36308.73836061031,Corporate,0.6268309564971478
473,Revolverande,73,3,0,66280.52663082836,31473.91,0.5,34806.61663082836,48877.21831541418,Retail,0.4748590815414685
474,Leasing,19,4,0,56329.3695334052,38810.94,0.18,17518.4295334052,41964.25731601294,Corporate,0.6890000779608196
475,Kreditkort,110,4,0,39716.85659895935,17121.4,0.5,22595.456598959347,28419.128299479675,Retail,0.4310864823186589
476,Leasing,86,5,0,51387.389322238465,17901.17,0.15,33486.21932223847,22924.10289833577,Corporate,0.34835725722016914
477,Revolverande,102,4,1,52382.6795651868,16426.64,0.67,35956.0395651868,40517.18650867516,Retail,0.31358915077183336
478,Kreditkort,11,6,0,53692.46336792079,49316.2,0.42,4376.263367920794,51154.23061452673,Retail,0.9184938985210456
479,Leasing,40,4,0,50175.96760135599,38685.52,0.13,11490.44760135599,40179.27818817628,Corporate,0.7709969901797078
480,Kreditkort,50,7,0,30523.93175856409,25028.6,0.73,5495.331758564091,29040.192183751784,Retail,0.8199664511757314
481,Kreditkort,62,9,0,40632.981462073396,38097.34,0.65,2535.6414620733995,39745.506950347706,Retail,0.9375964703835441
482,Kreditkort,65,3,0,48994.507530448056,44367.4,0.57,4627.107530448055,47004.85129235539,Retail,0.905558648026567
483,Annuitetslån,88,4,0,37519.78266810827,29227.67,0.1,8292.112668108275,30056.881266810826,Retail,0.7789935847587798
484,Kreditkort,119,3,0,40274.57597464843,30249.9,0.42,10024.675974648431,34460.26390935234,Retail,0.7510917065654857
485,Kreditkort,119,4,0,38166.151977502646,19806.42,0.33,18359.731977502648,25865.131552575873,Retail,0.51895250041647
486,Leasing,4,5,0,54993.52015418753,20216.23,0.01,34777.29015418753,20564.002901541873,Corporate,0.3676111284260209
487,Revolverande,90,2,0,69806.32515109934,46974.05,0.76,22832.27515109934,64326.579114835506,Retail,0.6729196802484916
488,Revolverande,74,5,1,64672.04657245925,43625.48,0.82,21046.566572459247,60883.664589416585,Retail,0.6745647047232617
489,Leasing,13,10,0,69415.64694545895,63789.8,0.13,5625.84694545895,64521.160102909664,Corporate,0.9189541955882184
490,Leasing,66,5,0,42010.3631680885,24688.27,0.18,17322.0931680885,27806.24677025593,Corporate,0.5876709492183934
491,Annuitetslån,79,5,0,22900.921525489513,17153.36,0.07,5747.561525489513,17555.689306784265,Retail,0.7490248801083276
492,Kreditkort,83,7,0,46944.98778231439,31628.29,0.47,15316.69778231439,38827.137957687766,Retail,0.6737309240905872
493,Revolverande,74,5,1,66580.27778916505,27623.77,0.49,38956.50778916504,46712.45881669087,Retail,0.4148941836421019
494,Revolverande,23,7,0,67826.96872246664,46450.74,0.86,21376.228722466643,64834.296701321306,Retail,0.6848417506326492
495,Annuitetslån,20,3,0,20158.646829053352,13124.81,0.01,7033.836829053353,13195.148368290533,Retail,0.6510759433060785
496,Annuitetslån,96,3,0,28402.24678852348,17638.9,0.05,10763.346788523479,18177.067339426176,Retail,0.6210388963709507
497,Kreditkort,66,6,0,44506.249078136214,28204.72,0.44,16301.529078136213,35377.392794379935,Retail,0.6337249394008274
498,Revolverande,84,4,0,63564.87888774776,25844.98,0.54,37719.89888774775,46213.72539938379,Retail,0.40659213786343995
499,Leasing,112,4,0,46859.540282477974,28174.79,0.13,18684.750282477973,30603.80753672214,Corporate,0.6012604867686955
500,Leasing,113,2,1,55926.25530720743,38794.62,0.05,17131.635307207427,39651.201765360376,Corporate,0.6936745502966009
501,Kreditkort,97,2,1,43623.32607479208,26965.41,0.71,16657.91607479208,38792.53041310237,Retail,0.6181419993919738
502,Kreditkort,40,3,1,44012.0567337121,27183.87,0.48,16828.186733712104,35261.39963218181,Retail,0.6176459819742497
503,Annuitetslån,34,4,0,22247.088518997472,7795.08,0.07,14452.008518997472,8806.720596329824,Retail,0.3503865233126367
504,Leasing,13,6,0,60329.95208377902,25580.09,0.15,34749.86208377902,30792.569312566855,Corporate,0.4240031545935497
505,Kreditkort,47,4,0,38373.133891984035,19517.81,0.61,18855.323891984033,31019.557574110262,Retail,0.5086321605876756
506,Revolverande,91,5,0,73572.02549927807,42125.54,0.85,31446.485499278067,68855.05267438636,Retail,0.572575509701216
507,Leasing,35,4,0,40978.33283011228,28113.57,0.05,12864.762830112282,28756.808141505615,Corporate,0.6860593893986138
508,Leasing,104,5,0,30835.712050701488,26554.92,0.02,4280.79205070149,26640.53584101403,Corporate,0.8611742111334152
509,Leasing,43,8,0,40771.36630585263,16449.5,0.01,24321.86630585263,16692.718663058527,Corporate,0.40345716836177536
510,Kreditkort,10,4,0,35448.427901756564,10982.18,0.7,24466.247901756564,28108.553531229594,Retail,0.3098072509854747
511,Kreditkort,13,2,1,50964.13468515724,30170.98,0.74,20793.15468515724,45557.91446701635,Retail,0.5920041650150292
512,Annuitetslån,88,2,0,24914.752735243328,14472.15,0.03,10442.602735243328,14785.4280820573,Retail,0.5808666918667961
513,Leasing,53,3,1,58317.622424753936,38415.91,0.14,19901.712424753932,41202.14973946555,Corporate,0.6587358743845788
514,Leasing,90,6,0,50605.43328046438,42589.24,0.0,8016.19328046438,42589.24,Corporate,0.8415942170470668
515,Revolverande,43,4,0,53823.0457855373,44217.48,0.49,9605.5657855373,48924.20723491328,Retail,0.8215343326386335
516,Revolverande,19,3,0,67162.78561620926,24516.31,0.74,42646.47561620927,56074.70195599486,Retail,0.3650281889749844
517,Annuitetslån,78,4,0,26035.11826644663,23616.38,0.01,2418.7382664466277,23640.567382664467,Retail,0.907097089335529
518,Leasing,48,3,1,52759.605363465555,19614.4,0.09,33145.20536346555,22597.4684827119,Corporate,0.37176927054087455
519,Leasing,34,8,0,57600.42571129955,41038.62,0.13,16561.805711299545,43191.65474246894,Corporate,0.7124707759225711
520,Revolverande,81,4,0,73008.08029897194,53811.63,0.78,19196.45029897194,68784.86123319811,Retail,0.737064031537859
521,Kreditkort,82,8,0,44863.33214699937,33285.02,0.5,11578.312146999371,39074.17607349968,Retail,0.7419203703135151
522,Annuitetslån,56,4,0,21065.569824260398,9953.02,0.06,11112.549824260397,10619.772989455625,Retail,0.47247808072760955
523,Leasing,88,4,0,45575.06826972123,23458.6,0.11,22116.468269721234,25891.411509669335,Corporate,0.5147244072387976
524,Leasing,94,1,1,40526.05046322373,26611.02,0.01,13915.030463223728,26750.170304632236,Corporate,0.6566398574701664
525,Leasing,22,3,0,61976.54265963173,26633.3,0.15,35343.242659631724,31934.786398944758,Corporate,0.42973194142608306
526,Annuitetslån,35,8,0,36865.61950918244,11546.38,0.02,25319.239509182444,12052.764790183648,Retail,0.31320184371577
527,Annuitetslån,76,6,0,25007.65836639028,16639.94,0.0,8367.71836639028,16639.94,Retail,0.6653937668295924
528,Revolverande,42,6,0,76199.15287326556,45904.74,0.63,30294.41287326556,64990.2201101573,Retail,0.602431106765042
529,Revolverande,34,9,0,63881.530964641766,46433.91,0.83,17447.620964641763,60915.43540065267,Retail,0.7268753472063941
530,Leasing,116,4,1,45334.64908147037,17923.3,0.03,27411.349081470373,18745.64047244411,Corporate,0.395355437025447
531,Leasing,99,3,0,66335.51749327079,56159.73,0.0,10175.787493270785,56159.73,Corporate,0.8466012194100537
532,Leasing,4,8,0,32111.12744341357,12685.31,0.02,19425.817443413573,13073.826348868271,Corporate,0.39504405512868185
533,Leasing,99,3,0,50614.293439758774,44508.86,0.07,6105.433439758774,44936.240340783115,Corporate,0.8793733345892604
534,Kreditkort,35,2,0,40010.67460222743,23693.87,0.56,16316.804602227432,32831.280577247366,Retail,0.5921887155254548
535,Kreditkort,107,2,0,36744.48662949132,24154.85,0.39,12589.636629491324,29064.808285501615,Retail,0.6573734515211103
536,Leasing,79,7,0,56863.579216657294,50197.91,0.16,6665.66921665729,51264.41707466517,Corporate,0.8827778815811037
537,Leasing,32,5,0,57531.088787408546,28474.64,0.15,29056.448787408546,32833.10731811128,Corporate,0.49494352705926986
538,Revolverande,35,6,0,74385.25775392854,31106.99,0.75,43278.267753928536,63565.6908154464,Retail,0.4181875675272112
539,Annuitetslån,79,5,0,25407.755887096166,14983.93,0.05,10423.825887096165,15505.121294354809,Retail,0.5897384273756301
540,Revolverande,118,9,0,71842.5305191366,32964.13,0.58,38878.40051913661,55513.60230109923,Retail,0.4588386539533067
541,Leasing,28,4,0,56319.22657222123,36218.81,0.08,20100.416572221235,37826.8433257777,Corporate,0.6430984976960689
542,Kreditkort,24,5,0,31307.30793011168,14993.62,0.53,16313.68793011168,23639.874602959193,Retail,0.4789175752022737
543,Revolverande,105,7,0,55878.58587175217,48162.77,0.44,7715.815871752173,51557.72898357095,Retail,0.8619181972596647
544,Kreditkort,68,3,0,25717.87961726758,17867.78,0.61,7850.0996172675805,22656.340766533223,Retail,0.6947610093019938
545,Kreditkort,40,8,0,25099.584881770876,7533.8,0.46,17565.784881770876,15614.061045614602,Retail,0.3001563585807185
546,Annuitetslån,105,5,0,31409.065743125717,25867.19,0.02,5541.875743125718,25978.02751486251,Retail,0.8235580838841527
547,Revolverande,92,5,1,62739.131289790115,32287.94,0.54,30451.191289790117,48731.583296486664,Retail,0.514637983284515
548,Kreditkort,48,2,0,33873.12285912432,17212.13,0.38,16660.99285912432,23543.307286467243,Retail,0.50813531635639
549,Kreditkort,116,8,0,46839.19229390567,25714.29,0.71,21124.902293905667,40712.97062867302,Retail,0.5489908928968814
550,Kreditkort,17,9,1,35240.148566326636,25008.9,0.38,10231.248566326634,28896.774455204122,Retail,0.7096706744277747
551,Kreditkort,100,3,0,42589.19553190898,25014.32,0.7,17574.875531908983,37316.73287233629,Retail,0.5873395749224376
552,Leasing,108,4,0,42763.906399115236,30303.06,0.11,12460.846399115235,31673.753103902676,Corporate,0.70861299987849
553,Kreditkort,46,4,0,39040.29496906165,15436.82,0.69,23603.47496906165,31723.21772865254,Retail,0.3954073608366241
554,Kreditkort,51,4,0,32734.424737858848,30462.88,0.51,2271.544737858847,31621.36781630801,Retail,0.9306068533035284
555,Leasing,106,9,0,54957.50145180733,42550.52,0.19,12406.981451807333,44907.84647584339,Corporate,0.7742440772587321
556,Annuitetslån,77,5,0,28335.453350066608,13108.96,0.02,15226.493350066608,13413.489867001332,Retail,0.4626345602467371
557,Revolverande,63,6,0,48941.662554071416,37719.85,0.68,11221.812554071417,45350.68253676856,Retail,0.7707104342507081
558,Revolverande,69,7,1,52267.93795637843,35216.39,0.46,17051.547956378432,43060.10205993408,Retail,0.6737665838164643
559,Kreditkort,8,11,0,27795.67804585166,10311.44,0.5,17484.238045851656,19053.55902292583,Retail,0.37097278155943103
560,Kreditkort,11,10,0,59769.97635928985,24854.01,0.56,34915.96635928986,44406.95116120232,Retail,0.4158276699090081
561,Kreditkort,8,7,0,40293.57326584991,13169.97,0.57,27123.60326584991,28630.423861534447,Retail,0.326850386613936
562,Revolverande,75,4,0,65089.094376306915,53763.9,0.58,11325.194376306914,60332.51273825801,Retail,0.8260047326694808
563,Revolverande,105,5,0,59813.65161326892,39393.75,0.44,20419.90161326892,48378.50670983833,Retail,0.6586080089994202
564,Revolverande,97,4,0,44821.26546412961,22674.48,0.73,22146.78546412961,38841.63338881462,Retail,0.505886653694469
565,Annuitetslån,34,5,0,33308.31232692364,12727.91,0.05,20580.40232692364,13756.930116346182,Retail,0.3821241339121174
566,Kreditkort,43,6,0,26335.72113887749,16186.72,0.36,10149.00113887749,19840.360409995894,Retail,0.6146298373468397
567,Annuitetslån,116,6,0,33176.906906094206,21280.33,0.09,11896.576906094204,22351.02192154848,Retail,0.6414199509385565
568,Annuitetslån,78,0,0,28197.286039662467,21324.66,0.1,6872.6260396624675,22011.922603966246,Retail,0.7562663998941107
569,Leasing,10,4,0,59094.34362123652,54984.87,0.17,4109.473621236517,55683.48051561021,Corporate,0.9304591037075212
570,Annuitetslån,74,4,0,25048.685148690907,14596.23,0.08,10452.455148690908,15432.426411895272,Retail,0.5827144184756871
571,Kreditkort,52,7,0,28393.77268824663,16011.88,0.34,12381.892688246631,20221.723514003854,Retail,0.5639222436484457
572,Kreditkort,94,9,0,34175.5825636058,18470.35,0.75,15705.232563605801,30249.27442270435,Retail,0.5404545764691487
573,Annuitetslån,64,3,0,24007.36963079393,20106.19,0.04,3901.179630793933,20262.237185231756,Retail,0.8375007470293646
574,Kreditkort,86,3,0,42973.4110148074,17258.39,0.37,25715.021014807404,26772.947775478737,Retail,0.4016062395897141
575,Leasing,64,4,0,49877.500440673546,26109.79,0.16,23767.710440673545,29912.623670507768,Corporate,0.523478317263635
576,Leasing,113,3,0,53380.88658159546,41169.0,0.05,12211.886581595463,41779.59432907977,Corporate,0.7712311022985923
577,Revolverande,9,5,0,55321.06163826775,17160.69,0.66,38160.37163826775,42346.535281256714,Retail,0.3102017476130515
578,Leasing,77,7,0,64441.31047101548,31453.64,0.03,32987.67047101548,32443.270114130464,Corporate,0.48809746062112236
579,Annuitetslån,86,2,0,40047.457958227875,28711.65,0.05,11335.807958227873,29278.440397911396,Retail,0.7169406365304918
580,Revolverande,82,8,0,72692.32906920227,30593.94,0.68,42098.38906920227,59220.844567057546,Retail,0.4208688921065511
581,Annuitetslån,6,5,0,32398.97357143999,16094.57,0.04,16304.40357143999,16746.7461428576,Retail,0.49676172501302696
582,Leasing,8,6,0,41589.566613408686,25616.23,0.01,15973.336613408686,25775.963366134085,Corporate,0.6159292362460251
583,Annuitetslån,60,4,0,29053.26870913372,16685.74,0.05,12367.52870913372,17304.116435456686,Retail,0.5743154123912524
584,Annuitetslån,24,5,0,22777.750122106598,8403.11,0.05,14374.640122106597,9121.842006105331,Retail,0.36891747231191596
585,Kreditkort,28,9,0,53163.08260083199,48370.59,0.42,4792.492600831996,50383.43689234943,Retail,0.9098529963580969
586,Revolverande,5,3,0,72779.21289902985,23929.1,0.86,48850.11289902985,65940.19709316567,Retail,0.3287903104035764
587,Revolverande,43,4,0,60194.57912100292,47393.17,0.61,12801.409121002922,55202.02956381178,Retail,0.7873328577433929
588,Revolverande,62,5,0,47913.94436375194,16598.58,0.83,31315.36436375194,42590.33242191411,Retail,0.34642482935629965
589,Revolverande,108,4,0,69879.09997731705,42188.97,0.45,27690.129977317047,54649.528489792676,Retail,0.6037423208612398
590,Revolverande,16,3,0,57724.58677502512,23898.98,0.56,33825.606775025124,42841.31979401407,Retail,0.41401734226601744
591,Revolverande,77,9,0,34547.504503634635,13532.73,0.49,21014.774503634635,23829.96950678097,Retail,0.3917136764126122
592,Kreditkort,84,4,0,46480.016913752755,17747.64,0.48,28732.376913752756,31539.18091860132,Retail,0.381833768110113
593,Revolverande,14,5,0,65007.712941202095,38634.82,0.46,26372.892941202095,50766.35075295296,Retail,0.5943113247953248
594,Annuitetslån,89,4,0,26266.812169897967,16681.14,0.04,9585.672169897967,17064.566886795918,Retail,0.6350652638052803
595,Leasing,14,5,0,54671.62856627167,21141.51,0.07,33530.118566271674,23488.618299639016,Corporate,0.3866998396503363
596,Annuitetslån,15,5,0,36727.649267759494,34399.38,0.02,2328.269267759497,34445.94538535519,Retail,0.9366071797629772
597,Kreditkort,27,9,1,36938.27235659591,17270.41,0.59,19667.86235659591,28874.448790391587,Retail,0.46754785479067207
598,Revolverande,47,5,0,44373.43049885001,26546.27,0.88,17827.160498850008,42234.171238988005,Retail,0.5982469622376386
599,Revolverande,117,8,0,72535.50166497368,31957.34,0.5,40578.16166497368,52246.42083248684,Retail,0.440575156529616
600,Revolverande,21,5,0,77063.30619538651,47860.14,0.76,29203.16619538651,70054.54630849375,Retail,0.6210496585580597
601,Revolverande,57,2,0,54898.16113968157,43447.0,0.77,11451.161139681572,52264.39407755481,Retail,0.7914108432421715
602,Revolverande,112,3,0,40901.28427077414,26124.32,0.65,14776.964270774137,35729.34677600319,Retail,0.6387163744554358
603,Revolverande,102,2,0,67711.12806802952,32885.38,0.85,34825.74806802952,62487.265857825085,Retail,0.48567171952828764
604,Revolverande,47,5,0,53269.075608219064,24581.43,0.88,28687.645608219063,49826.55813523277,Retail,0.4614577917737932
605,Revolverande,10,3,0,65354.487950852505,51846.2,0.58,13508.287950852507,59681.007011494454,Retail,0.7933074166075491
606,Annuitetslån,95,3,0,33249.67775214234,12530.3,0.07,20719.377752142344,13980.656442649964,Retail,0.3768547801697912
607,Revolverande,55,6,0,44536.924208111486,24071.24,0.73,20465.684208111485,39011.18947192139,Retail,0.540478275677958
608,Annuitetslån,57,6,1,26285.463336093857,10473.8,0.04,15811.663336093858,11106.266533443753,Retail,0.39846358673913546
609,Kreditkort,34,6,0,37029.677588557046,17318.2,0.44,19711.477588557045,25991.2501389651,Retail,0.467684331266003
610,Kreditkort,53,5,0,31287.71379572482,12491.44,0.72,18796.273795724817,26024.75713292187,Retail,0.3992442554785464
611,Revolverande,46,4,0,95556.17129553275,83745.63,0.79,11810.541295532748,93075.95762347088,Retail,0.8764021084624087
612,Kreditkort,84,2,0,31887.812957568043,24736.58,0.35,7151.2329575680415,27239.511535148817,Retail,0.7757377413407458
613,Kreditkort,72,6,0,35775.15614861995,23776.27,0.35,11998.88614861995,27975.880152016984,Retail,0.6646028294391437
614,Revolverande,20,5,0,56544.78625748777,25211.99,0.86,31332.79625748777,52158.19478143948,Retail,0.4458764754223716
615,Leasing,85,4,0,54535.467714353304,34447.19,0.02,20088.277714353302,34848.955554287066,Corporate,0.6316474662036092
616,Leasing,24,4,0,45590.14605727083,29111.2,0.14,16478.94605727083,31418.252448017916,Corporate,0.6385414945464355
617,Revolverande,39,4,0,63768.84703298933,43602.74,0.51,20166.107032989334,53887.45458682456,Retail,0.6837624016856245
618,Revolverande,98,7,0,49581.86631995402,16811.0,0.42,32770.86631995402,30574.763854380686,Retail,0.33905540972414916
619,Leasing,58,4,1,27494.29084642826,25635.3,0.01,1858.9908464282598,25653.889908464284,Corporate,0.932386295874594
620,Kreditkort,107,5,0,37966.11897155728,22875.93,0.47,15090.188971557276,29968.31881663192,Retail,0.602535382063617
621,Revolverande,61,4,0,57606.4168993725,51975.14,0.44,5631.276899372504,54452.901835723904,Retail,0.9022456663255193
622,Revolverande,5,3,0,59578.11083830422,18253.26,0.7,41324.85083830422,47180.65558681295,Retail,0.30637527345470195
623,Annuitetslån,30,6,0,30694.328085941692,14147.41,0.06,16546.918085941692,15140.2250851565,Retail,0.46091284228110063
624,Annuitetslån,76,7,0,33091.02122591976,12164.16,0.04,20926.861225919758,13001.23444903679,Retail,0.3675969960840004
625,Kreditkort,117,8,0,34274.81948680034,27428.44,0.63,6846.379486800342,31741.659076684213,Retail,0.8002504582281763
626,Annuitetslån,37,3,0,29337.011632603335,14905.59,0.05,14431.421632603335,15627.161081630167,Retail,0.5080814019732961
627,Annuitetslån,63,3,0,29184.18932081379,24699.17,0.04,4485.0193208137935,24878.57077283255,Retail,0.8463202362241005
628,Kreditkort,95,6,0,30207.904787120202,25406.37,0.48,4801.534787120203,27711.106697817697,Retail,0.8410503866137898
629,Revolverande,56,3,0,62561.96246193049,45924.65,0.62,16637.312461930487,56239.783726396905,Retail,0.7340666467735177
630,Revolverande,65,3,0,42759.03638406821,31332.03,0.88,11427.006384068212,41387.795617980024,Retail,0.7327580939516716
631,Kreditkort,81,3,0,30123.093536122396,22746.06,0.61,7377.033536122395,27246.05045703466,Retail,0.7551037204304347
632,Leasing,99,4,0,51374.61425876212,37911.72,0.06,13462.89425876212,38719.49365552573,Corporate,0.7379465626553882
633,Kreditkort,9,4,0,47941.38443495173,26439.21,0.63,21502.174434951732,39985.57989401959,Retail,0.5514903316126277
634,Kreditkort,78,1,1,48457.924798296845,36044.84,0.45,12413.084798296848,41630.72815923358,Retail,0.7438378789441448
635,Revolverande,51,5,1,66212.12298974505,58486.13,0.46,7725.992989745057,62040.086775282725,Retail,0.883314525484379
636,Annuitetslån,96,10,0,26757.13785152283,13811.31,0.05,12945.827851522832,14458.601392576142,Retail,0.5161729209095491
637,Kreditkort,87,4,0,50444.17646681066,46114.95,0.64,4329.226466810665,48885.654938758824,Retail,0.914177874037471
638,Revolverande,33,9,0,72719.08780738157,22457.69,0.59,50261.39780738157,52111.91470635512,Retail,0.30882799382035653
639,Revolverande,60,2,0,68286.39379424875,35980.35,0.83,32306.043794248755,62794.36634922646,Retail,0.5269036480153144
640,Annuitetslån,63,5,0,32127.413415317158,12396.81,0.04,19730.603415317157,13186.034136612685,Retail,0.38586392996361357
641,Revolverande,26,9,0,41212.760403220134,15755.76,0.57,25457.000403220132,30266.250229835474,Retail,0.382302952916712
642,Annuitetslån,22,8,0,24142.57955726095,20039.05,0.1,4103.52955726095,20449.402955726095,Retail,0.8300293658542879
643,Revolverande,39,2,0,65435.34227465913,58691.54,0.64,6743.8022746591305,63007.57345578184,Retail,0.8969394513693745
644,Annuitetslån,6,3,0,37545.125994459275,30244.21,0.08,7300.915994459276,30828.28327955674,Retail,0.8055429086711093
645,Revolverande,94,3,0,63300.67810800516,59173.49,0.8,4127.188108005161,62475.240486404124,Retail,0.9348002544149171
646,Leasing,110,4,0,46782.13467136845,20612.86,0.19,26169.274671368446,25585.022187560004,Corporate,0.4406139254824441
647,Kreditkort,22,2,0,44127.23989758879,17276.69,0.34,26850.549897588793,26405.87696518019,Retail,0.3915198421676955
648,Kreditkort,62,6,0,35797.77063224088,22855.35,0.42,12942.420632240879,28291.16666554117,Retail,0.6384573563197138
649,Kreditkort,26,2,0,37041.19030850187,31072.91,0.65,5968.280308501871,34952.292200526215,Retail,0.8388745000148659
650,Annuitetslån,52,6,0,29539.01488936435,9626.63,0.06,19912.38488936435,10821.37309336186,Retail,0.32589543138305904
651,Revolverande,51,5,1,52269.507749879485,49505.37,0.68,2764.1377498794827,51384.98366991805,Retail,0.9471175859717972
652,Kreditkort,53,6,0,37284.834556551104,25780.97,0.37,11503.864556551103,30037.399885923907,Retail,0.691459954338732
653,Kreditkort,98,4,0,44739.39490376926,41890.04,0.43,2849.3549037692574,43115.26260862078,Retail,0.9363121716353566
654,Kreditkort,107,3,0,35029.02703246423,18821.2,0.53,16207.827032464233,27411.348327206044,Retail,0.5373029625560788
655,Annuitetslån,38,3,0,30251.364456576874,18081.71,0.03,12169.654456576875,18446.799633697305,Retail,0.5977155187811338
656,Revolverande,119,2,0,69782.93968961958,55061.18,0.51,14721.759689619583,62569.277441705985,Retail,0.7890349739478016
657,Revolverande,100,7,0,64357.12640449675,52467.49,0.44,11889.636404496749,57698.930017978564,Retail,0.8152553249539433
658,Annuitetslån,102,3,0,30029.00059558047,13557.24,0.02,16471.76059558047,13886.67521191161,Retail,0.4514715685208415
659,Kreditkort,68,7,1,36148.348062966485,32691.51,0.65,3456.838062966486,34938.45474092822,Retail,0.904370787374708
660,Kreditkort,81,3,1,45541.13706334677,39339.57,0.62,6201.567063346767,43184.541579275,Retail,0.8638249401915346
661,Annuitetslån,36,4,1,22095.32239681384,6890.06,0.0,15205.26239681384,6890.06,Retail,0.31183342230813305
662,Leasing,38,4,0,46987.3019816151,18022.89,0.04,28964.4119816151,19181.466479264604,Corporate,0.38356937385023476
663,Kreditkort,8,6,0,24743.74382911133,15402.07,0.55,9341.673829111329,20539.99060601123,Retail,0.6224632014610202
664,Revolverande,41,4,0,49032.27056544817,29400.78,0.56,19631.49056544817,40394.41471665098,Retail,0.5996210181773226
665,Revolverande,44,2,0,79352.47403043126,60343.91,0.81,19008.564030431255,75740.84686464933,Retail,0.7604540467995797
666,Revolverande,117,5,0,53660.40141308624,19227.19,0.79,34433.21141308625,46429.42701633813,Retail,0.35831245189513317
667,Revolverande,117,5,0,59310.60203795247,42653.57,0.85,16657.03203795247,56812.0472322596,Retail,0.7191559103161059
668,Revolverande,60,4,0,60185.75945162973,42168.58,0.68,18017.17945162973,54420.26202710822,Retail,0.7006404901127844
669,Revolverande,14,6,0,51330.292501719814,23193.73,0.58,28136.562501719814,39512.93625099749,Retail,0.45185267547857627
670,Revolverande,5,5,0,60867.18666755961,39719.25,0.7,21147.93666755961,54522.80566729173,Retail,0.6525560351086371
671,Revolverande,111,2,0,51846.61890162358,23042.44,0.44,28804.17890162358,35716.278716714376,Retail,0.44443476716817154
672,Leasing,20,4,0,50307.99746064455,19896.81,0.0,30411.187460644545,19896.81,Corporate,0.3954999404531075
673,Revolverande,42,4,0,59612.76366973766,40091.83,0.41,19520.933669737657,48095.412804592444,Retail,0.6725376837436001
674,Kreditkort,23,6,0,41146.917507026694,38487.11,0.48,2659.807507026693,39763.817603372816,Retail,0.9353582803238547
675,Annuitetslån,17,6,0,28710.301480741346,13034.67,0.02,15675.631480741346,13348.182629614827,Retail,0.4540067267751806
676,Leasing,99,6,1,47888.02636672766,25427.03,0.03,22460.99636672766,26100.85989100183,Corporate,0.5309684263301894
677,Revolverande,101,5,0,51543.33707284181,24059.02,0.71,27484.317072841808,43572.885121717685,Retail,0.46677264931448725
678,Annuitetslån,28,6,1,25441.166320850753,12038.73,0.1,13402.436320850753,13378.973632085075,Retail,0.47319882462045176
679,Leasing,10,4,0,45036.9354346918,25343.4,0.04,19693.535434691796,26131.141417387673,Corporate,0.5627247892288441
680,Leasing,102,8,0,50775.848865669475,38397.01,0.11,12378.838865669473,39758.68227522365,Corporate,0.756206166076742
681,Leasing,114,6,0,60770.37535618259,19763.92,0.02,41006.45535618259,20584.04910712365,Corporate,0.32522293772518684
682,Revolverande,96,2,0,68266.47446537073,62950.61,0.87,5315.864465370731,67575.41208487254,Retail,0.922130672383451
683,Revolverande,89,5,0,74951.24410196477,24740.05,0.55,50211.194101964764,52356.20675608062,Retail,0.33008191253427727
684,Kreditkort,44,5,0,40246.28792141037,35127.55,0.7,5118.737921410364,38710.66654498726,Retail,0.8728146573068847
685,Leasing,46,9,0,42887.4559557631,37798.68,0.06,5088.7759557631,38104.00655734578,Corporate,0.8813458191362064
686,Kreditkort,16,7,0,43804.40907778945,28075.03,0.66,15729.379077789454,38456.420191341036,Retail,0.6409179028107272
687,Kreditkort,80,3,0,47518.64177751353,18487.03,0.39,29031.611777513528,29809.358593230274,Retail,0.3890479464155963
688,Revolverande,4,9,0,46010.2491131679,30704.7,0.55,15305.549113167897,39122.752012242345,Retail,0.667344789298532
